# Time-averaged data for fix aveIm
# TimeStep c_Im
135220000 -0.000349603
135230000 -0.000494552
135240000 -0.000361828
135250000 -0.000396218
135260000 -0.000551391
135270000 -0.000465821
135280000 -0.000430706
135290000 -0.000325434
135300000 -0.00040723
135310000 -0.000526571
135320000 -0.000618016
135330000 -0.000678098
135340000 -0.000897818
135350000 -0.00103302
135360000 -0.0010888
135370000 -0.00133702
135380000 -0.0016019
135390000 -0.0017516
135400000 -0.0020968
135410000 -0.0026679
135420000 -0.00293362
135430000 -0.00337316
135440000 -0.0039948
135450000 -0.00411278
135460000 -0.00433633
135470000 -0.00540862
135480000 -0.00590428
135490000 -0.00632271
135500000 -0.00719013
135510000 -0.00765754
135520000 -0.00861324
135530000 -0.00985061
135540000 -0.0108815
135550000 -0.0119106
135560000 -0.0126311
135570000 -0.0133046
135580000 -0.0151298
135590000 -0.0159853
135600000 -0.0170665
135610000 -0.0188276
135620000 -0.020249
135630000 -0.0212414
135640000 -0.0219586
135650000 -0.0232022
135660000 -0.0259356
135670000 -0.0267485
135680000 -0.0284832
135690000 -0.0303026
135700000 -0.0321147
135710000 -0.0332629
135720000 -0.0353959
135730000 -0.0367398
135740000 -0.0396962
135750000 -0.0420294
135760000 -0.0432039
135770000 -0.0460775
135780000 -0.0476497
135790000 -0.0498667
135800000 -0.0522916
135810000 -0.0549286
135820000 -0.0551837
135830000 -0.0587221
135840000 -0.0622559
135850000 -0.063738
135860000 -0.0653059
135870000 -0.0669441
135880000 -0.0696828
135890000 -0.0723963
135900000 -0.0759627
135910000 -0.0781863
135920000 -0.0805493
135930000 -0.0820236
135940000 -0.0863457
135950000 -0.0879949
135960000 -0.0915285
135970000 -0.0940662
135980000 -0.095256
135990000 -0.0979612
136000000 -0.100063
136010000 -0.104771
136020000 -0.106643
136030000 -0.109037
136040000 -0.110962
136050000 -0.115266
136060000 -0.117051
136070000 -0.119591
136080000 -0.122297
136090000 -0.125085
136100000 -0.127309
136110000 -0.129956
136120000 -0.133085
136130000 -0.136471
136140000 -0.138617
136150000 -0.14143
136160000 -0.144223
136170000 -0.146272
136180000 -0.149625
136190000 -0.151799
136200000 -0.154845
136210000 -0.158312
136220000 -0.158974
136230000 -0.16257
136240000 -0.165361
136250000 -0.167533
136260000 -0.170545
136270000 -0.17258
136280000 -0.174709
136290000 -0.177695
136300000 -0.180527
136310000 -0.182995
136320000 -0.185352
136330000 -0.187326
136340000 -0.189947
136350000 -0.192726
136360000 -0.195358
136370000 -0.197499
136380000 -0.199934
136390000 -0.201986
136400000 -0.20363
136410000 -0.205981
136420000 -0.208907
136430000 -0.211267
136440000 -0.213498
136450000 -0.215816
136460000 -0.217511
136470000 -0.219851
136480000 -0.221826
136490000 -0.224268
136500000 -0.225908
136510000 -0.228463
136520000 -0.230405
136530000 -0.232713
136540000 -0.234958
136550000 -0.236854
136560000 -0.239462
136570000 -0.241004
136580000 -0.242565
136590000 -0.245121
136600000 -0.247292
136610000 -0.248765
136620000 -0.250807
136630000 -0.252093
136640000 -0.253961
136650000 -0.256437
136660000 -0.258346
136670000 -0.259722
136680000 -0.261459
136690000 -0.263417
136700000 -0.265471
136710000 -0.266835
136720000 -0.269337
136730000 -0.270999
136740000 -0.271937
136750000 -0.27478
136760000 -0.276059
136770000 -0.277381
136780000 -0.278812
136790000 -0.281345
136800000 -0.282691
136810000 -0.284145
136820000 -0.285508
136830000 -0.287709
136840000 -0.288682
136850000 -0.290313
136860000 -0.291971
136870000 -0.293609
136880000 -0.294887
136890000 -0.296563
136900000 -0.297573
136910000 -0.29924
136920000 -0.301407
136930000 -0.302085
136940000 -0.30402
136950000 -0.30542
136960000 -0.306719
136970000 -0.307925
136980000 -0.310027
136990000 -0.31164
137000000 -0.312802
137010000 -0.314172
137020000 -0.315812
137030000 -0.316543
137040000 -0.317738
137050000 -0.319421
137060000 -0.320302
137070000 -0.32225
137080000 -0.32391
137090000 -0.324357
137100000 -0.325844
137110000 -0.327091
137120000 -0.328536
137130000 -0.33007
137140000 -0.331059
137150000 -0.332093
137160000 -0.33338
137170000 -0.334538
137180000 -0.336224
137190000 -0.337048
137200000 -0.337791
137210000 -0.338876
137220000 -0.340446
137230000 -0.341097
137240000 -0.34226
137250000 -0.343593
137260000 -0.344441
137270000 -0.346093
137280000 -0.346893
137290000 -0.348202
137300000 -0.349054
137310000 -0.349738
137320000 -0.350488
137330000 -0.351861
137340000 -0.35274
137350000 -0.353441
137360000 -0.354804
137370000 -0.35553
137380000 -0.356634
137390000 -0.357864
137400000 -0.358524
137410000 -0.35936
137420000 -0.360631
137430000 -0.361324
137440000 -0.362596
137450000 -0.362794
137460000 -0.363738
137470000 -0.364666
137480000 -0.365903
137490000 -0.366231
137500000 -0.367284
137510000 -0.36793
137520000 -0.368943
137530000 -0.369498
137540000 -0.370365
137550000 -0.370899
137560000 -0.371843
137570000 -0.372645
137580000 -0.373547
137590000 -0.374278
137600000 -0.375156
137610000 -0.375094
137620000 -0.375997
137630000 -0.376578
137640000 -0.377161
137650000 -0.377936
137660000 -0.378907
137670000 -0.379009
137680000 -0.379739
137690000 -0.380216
137700000 -0.3812
137710000 -0.381159
137720000 -0.382268
137730000 -0.382698
137740000 -0.382974
137750000 -0.383728
137760000 -0.383999
137770000 -0.384192
137780000 -0.38477
137790000 -0.384897
137800000 -0.385793
137810000 -0.385761
137820000 -0.386652
137830000 -0.386458
137840000 -0.38745
137850000 -0.387481
137860000 -0.38804
137870000 -0.38826
137880000 -0.388564
137890000 -0.388921
137900000 -0.38958
137910000 -0.389674
137920000 -0.390188
137930000 -0.390502
137940000 -0.391085
137950000 -0.391093
137960000 -0.391084
137970000 -0.39153
137980000 -0.391655
137990000 -0.392007
138000000 -0.392516
138010000 -0.392395
138020000 -0.392885
138030000 -0.393327
138040000 -0.393172
138050000 -0.393536
138060000 -0.39421
138070000 -0.393952
138080000 -0.394435
138090000 -0.39453
138100000 -0.394464
138110000 -0.394266
138120000 -0.394239
138130000 -0.394485
138140000 -0.394296
138150000 -0.394687
138160000 -0.394142
138170000 -0.394272
138180000 -0.394757
138190000 -0.394282
138200000 -0.395014
138210000 -0.394572
138220000 -0.394919
138230000 -0.394804
138240000 -0.395165
138250000 -0.394739
138260000 -0.394653
138270000 -0.394733
138280000 -0.39492
138290000 -0.394739
138300000 -0.394363
138310000 -0.394717
138320000 -0.394307
138330000 -0.394177
138340000 -0.394172
138350000 -0.394053
138360000 -0.393763
138370000 -0.393531
138380000 -0.392615
138390000 -0.392697
138400000 -0.392458
138410000 -0.392731
138420000 -0.392242
138430000 -0.391649
138440000 -0.391241
138450000 -0.391027
138460000 -0.390917
138470000 -0.390711
138480000 -0.389799
138490000 -0.389391
138500000 -0.389258
138510000 -0.389293
138520000 -0.389332
138530000 -0.38912
138540000 -0.388368
138550000 -0.38816
138560000 -0.388017
138570000 -0.387459
138580000 -0.387501
138590000 -0.387313
138600000 -0.3869
138610000 -0.385855
138620000 -0.385947
138630000 -0.385502
138640000 -0.384978
138650000 -0.38452
138660000 -0.383989
138670000 -0.383871
138680000 -0.382898
138690000 -0.382474
138700000 -0.382349
138710000 -0.380747
138720000 -0.380647
138730000 -0.379735
138740000 -0.379715
138750000 -0.37895
138760000 -0.378454
138770000 -0.377835
138780000 -0.377663
138790000 -0.377168
138800000 -0.376369
138810000 -0.37603
138820000 -0.374486
138830000 -0.37458
138840000 -0.374042
138850000 -0.37381
138860000 -0.372788
138870000 -0.371603
138880000 -0.371071
138890000 -0.370352
138900000 -0.369625
138910000 -0.368921
138920000 -0.367833
138930000 -0.367953
138940000 -0.36693
138950000 -0.365748
138960000 -0.365182
138970000 -0.364308
138980000 -0.363845
138990000 -0.363181
139000000 -0.36233
139010000 -0.361257
139020000 -0.360623
139030000 -0.360369
139040000 -0.359172
139050000 -0.358118
139060000 -0.356737
139070000 -0.35613
139080000 -0.355463
139090000 -0.353688
139100000 -0.353526
139110000 -0.352417
139120000 -0.351134
139130000 -0.350113
139140000 -0.349448
139150000 -0.348583
139160000 -0.347583
139170000 -0.346298
139180000 -0.345579
139190000 -0.34473
139200000 -0.343699
139210000 -0.34261
139220000 -0.341384
139230000 -0.340489
139240000 -0.33939
139250000 -0.338347
139260000 -0.336938
139270000 -0.33577
139280000 -0.334748
139290000 -0.333626
139300000 -0.332671
139310000 -0.331857
139320000 -0.331134
139330000 -0.329508
139340000 -0.328396
139350000 -0.326985
139360000 -0.325776
139370000 -0.324918
139380000 -0.323408
139390000 -0.322599
139400000 -0.320697
139410000 -0.319808
139420000 -0.318706
139430000 -0.317039
139440000 -0.316152
139450000 -0.314444
139460000 -0.312788
139470000 -0.312028
139480000 -0.310716
139490000 -0.308861
139500000 -0.307678
139510000 -0.306438
139520000 -0.304582
139530000 -0.303365
139540000 -0.301871
139550000 -0.300461
139560000 -0.299016
139570000 -0.297983
139580000 -0.295891
139590000 -0.294597
139600000 -0.293355
139610000 -0.291292
139620000 -0.289762
139630000 -0.287835
139640000 -0.286739
139650000 -0.285277
139660000 -0.283677
139670000 -0.282813
139680000 -0.280269
139690000 -0.278667
139700000 -0.276544
139710000 -0.275361
139720000 -0.274151
139730000 -0.272172
139740000 -0.270404
139750000 -0.268743
139760000 -0.266593
139770000 -0.264469
139780000 -0.262935
139790000 -0.261539
139800000 -0.259121
139810000 -0.257936
139820000 -0.255655
139830000 -0.254284
139840000 -0.252326
139850000 -0.24974
139860000 -0.248101
139870000 -0.245675
139880000 -0.244455
139890000 -0.242504
139900000 -0.239727
139910000 -0.238143
139920000 -0.236288
139930000 -0.233504
139940000 -0.232122
139950000 -0.229767
139960000 -0.228422
139970000 -0.226064
139980000 -0.223046
139990000 -0.221649
140000000 -0.219624
140010000 -0.217286
140020000 -0.21545
140030000 -0.213285
140040000 -0.210664
140050000 -0.20917
140060000 -0.205839
140070000 -0.204268
140080000 -0.201684
140090000 -0.198943
140100000 -0.196588
140110000 -0.194099
140120000 -0.191831
140130000 -0.189604
140140000 -0.18781
140150000 -0.185662
140160000 -0.183543
140170000 -0.179703
140180000 -0.177756
140190000 -0.175157
140200000 -0.172844
140210000 -0.169569
140220000 -0.16862
140230000 -0.165541
140240000 -0.16295
140250000 -0.160294
140260000 -0.157366
140270000 -0.154714
140280000 -0.151948
140290000 -0.149645
140300000 -0.147499
140310000 -0.145066
140320000 -0.141522
140330000 -0.138965
140340000 -0.136692
140350000 -0.133967
140360000 -0.131509
140370000 -0.128486
140380000 -0.125417
140390000 -0.123035
140400000 -0.120359
140410000 -0.117924
140420000 -0.115838
140430000 -0.11247
140440000 -0.108687
140450000 -0.107682
140460000 -0.102239
140470000 -0.100965
140480000 -0.098948
140490000 -0.096239
140500000 -0.0936615
140510000 -0.0914997
140520000 -0.0885413
140530000 -0.0857399
140540000 -0.0834113
140550000 -0.081208
140560000 -0.0787781
140570000 -0.0761176
140580000 -0.0730434
140590000 -0.071176
140600000 -0.0682559
140610000 -0.0662234
140620000 -0.063088
140630000 -0.0617547
140640000 -0.0587924
140650000 -0.0560043
140660000 -0.0537698
140670000 -0.0521701
140680000 -0.050303
140690000 -0.0478351
140700000 -0.0455708
140710000 -0.0446766
140720000 -0.0420281
140730000 -0.0402425
140740000 -0.0382895
140750000 -0.0364012
140760000 -0.0347557
140770000 -0.0325909
140780000 -0.0305572
140790000 -0.0296286
140800000 -0.0279689
140810000 -0.0256973
140820000 -0.0247624
140830000 -0.0235175
140840000 -0.022311
140850000 -0.0210395
140860000 -0.0196591
140870000 -0.0185567
140880000 -0.0175459
140890000 -0.0161002
140900000 -0.0157043
140910000 -0.0143799
140920000 -0.0129226
140930000 -0.011847
140940000 -0.0108118
140950000 -0.0103126
140960000 -0.00988639
140970000 -0.0090937
140980000 -0.00829995
140990000 -0.00769278
141000000 -0.00708487
141010000 -0.00630401
141020000 -0.00579859
141030000 -0.00530964
141040000 -0.00492273
141050000 -0.00446131
141060000 -0.00392767
141070000 -0.00376136
141080000 -0.00350062
141090000 -0.00328074
141100000 -0.0030993
141110000 -0.00284826
141120000 -0.00237029
141130000 -0.00220625
141140000 -0.00199523
141150000 -0.00170407
141160000 -0.00158482
141170000 -0.00145763
141180000 -0.0013317
141190000 -0.00135948
141200000 -0.00104512
141210000 -0.000804845
141220000 -0.00074629
141230000 -0.000606719
141240000 -0.000700201
141250000 -0.000586574
141260000 -0.000465324
141270000 -0.000413304
141280000 -0.000439424
141290000 -0.000213518
141300000 -0.000267315
141310000 -0.000199195
141320000 -0.000108565
141330000 -0.000238726
141340000 -0.000153332
141350000 -8.87725e-05
141360000 -7.48859e-06
141370000 2.39906e-05
141380000 2.20154e-05
141390000 -0.000192959
141400000 0.000164057
141410000 0.000212714
141420000 0.000151665
141430000 0.00022778
141440000 0.00018475
141450000 0.00037095
141460000 0.000284018
141470000 0.000327466
141480000 0.000376852
141490000 0.000663177
141500000 0.000664977
141510000 0.000484002
141520000 0.000430503
141530000 0.000427435
141540000 0.000472041
141550000 0.000673984
141560000 0.000596452
141570000 0.000495209
141580000 0.000563564
141590000 0.000746686
141600000 0.000585619
141610000 0.000875719
141620000 0.000925821
141630000 0.000885877
141640000 0.00108766
141650000 0.00145291
141660000 0.00161702
141670000 0.00180908
141680000 0.00205094
141690000 0.00234846
141700000 0.00276075
141710000 0.00312584
141720000 0.0035453
141730000 0.00422295
141740000 0.00463704
141750000 0.00557241
141760000 0.00581906
141770000 0.00611017
141780000 0.00731645
141790000 0.00824228
141800000 0.00882783
141810000 0.00999368
141820000 0.0106553
141830000 0.0117315
141840000 0.0127317
141850000 0.0136821
141860000 0.0149134
141870000 0.0157906
141880000 0.0176397
141890000 0.0185002
141900000 0.01974
141910000 0.0206735
141920000 0.0230011
141930000 0.0235765
141940000 0.0246723
141950000 0.0276377
141960000 0.0285024
141970000 0.0298856
141980000 0.0311906
141990000 0.0334454
142000000 0.0346179
142010000 0.0373705
142020000 0.0385621
142030000 0.0402173
142040000 0.0429878
142050000 0.0449448
142060000 0.0468354
142070000 0.0490242
142080000 0.0501573
142090000 0.052626
142100000 0.0551235
142110000 0.0584889
142120000 0.05894
142130000 0.0620727
142140000 0.064268
142150000 0.0676706
142160000 0.0691488
142170000 0.0720575
142180000 0.0740586
142190000 0.0774084
142200000 0.0797937
142210000 0.0807604
142220000 0.0847551
142230000 0.0870941
142240000 0.0901063
142250000 0.092473
142260000 0.0952638
142270000 0.0980241
142280000 0.100922
142290000 0.102758
142300000 0.106194
142310000 0.108831
142320000 0.110076
142330000 0.113951
142340000 0.116006
142350000 0.119728
142360000 0.122556
142370000 0.124525
142380000 0.127672
142390000 0.128971
142400000 0.132683
142410000 0.135907
142420000 0.138479
142430000 0.141051
142440000 0.14474
142450000 0.146137
142460000 0.148856
142470000 0.15143
142480000 0.153591
142490000 0.156585
142500000 0.158691
142510000 0.162028
142520000 0.164787
142530000 0.166735
142540000 0.16882
142550000 0.172156
142560000 0.174375
142570000 0.176268
142580000 0.180029
142590000 0.181548
142600000 0.184333
142610000 0.1873
142620000 0.18948
142630000 0.191706
142640000 0.193737
142650000 0.196757
142660000 0.198639
142670000 0.200669
142680000 0.203403
142690000 0.206312
142700000 0.207944
142710000 0.210039
142720000 0.21214
142730000 0.214058
142740000 0.216962
142750000 0.219519
142760000 0.221042
142770000 0.222939
142780000 0.225558
142790000 0.22787
142800000 0.22912
142810000 0.232051
142820000 0.233956
142830000 0.236514
142840000 0.23818
142850000 0.239981
142860000 0.242432
142870000 0.243245
142880000 0.245466
142890000 0.247948
142900000 0.249474
142910000 0.252329
142920000 0.254067
142930000 0.255407
142940000 0.257796
142950000 0.259202
142960000 0.260912
142970000 0.26284
142980000 0.264484
142990000 0.2665
143000000 0.268331
143010000 0.27022
143020000 0.270959
143030000 0.273856
143040000 0.275034
143050000 0.276352
143060000 0.278697
143070000 0.280111
143080000 0.28147
143090000 0.283773
143100000 0.285285
143110000 0.28699
143120000 0.288675
143130000 0.289914
143140000 0.291861
143150000 0.29297
143160000 0.294344
143170000 0.295952
143180000 0.298057
143190000 0.299209
143200000 0.300692
143210000 0.302476
143220000 0.30417
143230000 0.305026
143240000 0.306747
143250000 0.308271
143260000 0.309424
143270000 0.310707
143280000 0.312057
143290000 0.314472
143300000 0.315272
143310000 0.316662
143320000 0.317839
143330000 0.31922
143340000 0.320309
143350000 0.321685
143360000 0.32299
143370000 0.32476
143380000 0.325993
143390000 0.327393
143400000 0.328496
143410000 0.32978
143420000 0.330881
143430000 0.331687
